No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
1442,Mesitylene,9.1139,108-67-8,CC1=CC(=CC(=C1)C)C,,,https://doi.org/10.1016/j.chemosphere.2023.138899,alkane,Aliphatic hydrocarbons
1443,Mesitylene,9.1139,108–67–8,CC1=CC(=CC(=C1)C)C,,,https://doi.org/10.1039/FD9950000129,alkane,Aliphatic hydrocarbons
1444,Mesitylene,9.1139,108-67-8,CC1=CC(=CC(=C1)C)C,,,https://doi.org/10.1016/j.chemosphere.2023.138908,alkane,Aliphatic hydrocarbons
1445,Methacrylic acid,9.041392685,79-41-4,C=C(C)C(=O)O,2.9,25.0,10.1063/1.555808,halogeneted,Halogenated organics
1446,Methacrylonitrile,8.579783597,126-98-7,C=C(C)C#N,7,25.0,10.1063/1.555808,halogeneted,Halogenated organics
1447,Methane,6.0,74-82-8,C,,,NIST,alkane,Aliphatic hydrocarbons
1448,Methanol,7.301029996,67-56-1,CO,,25.0,10.1016/j.watres.2017.03.015,halogeneted,Halogenated organics
1449,Methanol,7.228730073,67-56-1,CO,,22.85,10.1016/j.watres.2017.03.015,halogeneted,Halogenated organics
1450,Methanol,7.301029996,67-56-1,CC(=O)O,,31.85,10.1063/1.555808,alkane,Aliphatic hydrocarbons
1451,Methanol,7.041392685,67-56-1,O=C(O)c1cc(O)c(O)c(O)c1,,,10.1063/1.555808,benzene,Aromatic & PAHs
1452,Methanol,7.228730073,67-56-1,CO,,22.0,10.1016/j.watres.2017.03.015,halogeneted,Halogenated organics
1453,Methanol(spectrograde),6.991226076,2091949-41-4,N[C@@H](Cc1ccc(O)cc1)C(=O)O,,22.0,10.1021/acs.est.5b03078,halogeneted,Halogenated organics
1454,Methanol-D4,6.568201724,811-98-3,[2H]C([2H])([2H])O[2H],,,NIST,halogeneted,Halogenated organics
1455,Methanol-d4,7.10083509,1849-29-2,[2H]OC([2H])([2H])[2H],,22.0,10.1002/kin.550210807,alcohol,Oxygenated organics
1456,Methanol-dl,7.041392685,55058-23-6,C=COC(C)=O,,22.0,10.1002/kin.550210807,alcohol,Oxygenated organics
1457,Methionine,9.7015,49705-26-2,CSCC[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138307,"sulfide, disulfide",Sulfur-containing organics
1458,Methionine,9.7015,49705-26-2,CSCC[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138168,"sulfide, disulfide",Sulfur-containing organics
1459,Methoxybenzene,9.69019608,1261808-32-5,COc1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1460,Methyl 2-aminobenzoate,9.7482,134-20-3,COC(=O)C1=CC=CC=C1N,,,https://doi.org/10.1016/j.jhazmat.2025.137916,alcohol,Oxygenated organics
1461,Methyl 2-aminobenzoate,9.748188027,1096901-38-0,COC(=O)c1ccccc1N,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1462,Methyl 2-aminobenzoate,9.7482,134-20-3,COC(=O)C1=CC=CC=C1N,,,https://doi.org/10.1016/j.jhazmat.2025.138136,alcohol,Oxygenated organics
1463,Methyl 2-aminobenzoate,9.748188027,134-20-3,COC(=O)C1=CC=CC=C1N,,,https://doi.org/10.3390/molecules22040619,alcohol,Oxygenated organics
1464,Methyl 2-aminobenzoate,9.7482,134-20-3,COC(=O)C1=CC=CC=C1N,,,https://doi.org/10.1016/j.jhazmat.2025.138283,alcohol,Oxygenated organics
1465,Methyl 2-aminobenzoate,9.748188027,134-20-3,COC(=O)c1ccccc1N,,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1466,Methyl 2–aminobenzoate,9.7482,134–20–3,COC(=O)c1ccccc1N,,,https://doi.org/10.3390/molecules22040619,alcohol,Oxygenated organics
1467,Methyl Alcohol,7.041392685,67-56-1,CO,7,,NIST,halogeneted,Halogenated organics
1468,Methyl Alcohol,6.944482672,67-56-1,CO,5.5,,NIST,halogeneted,Halogenated organics
1469,Methyl Alcohol,6.880813592,67-56-1,CO,9,,NIST,halogeneted,Halogenated organics
1470,Methyl methacrylate,7.0,80-62-6,C=C(C)C(=O)OC,7.3,25.0,10.1063/1.555808,alcohol,Oxygenated organics
1471,Methyl methacrylate,9.0,  80-62-6,CC(=C)C(=O)OC,7.3,,NIST,alcohol,Oxygenated organics
1472,Methyl salicylate,8.963787827,,COC(=O)c1ccccc1O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1473,Methyl salicylate,8.9638,90045-28-6,COC(=O)C1=CC=CC=C1O,,,https://doi.org/10.1016/j.jhazmat.2025.138065,alcohol,Oxygenated organics
1474,Methyl salicylate,8.9638,90045-28-6,COC(=O)C1=CC=CC=C1O,,,https://doi.org/10.1016/j.jhazmat.2025.138009,alcohol,Oxygenated organics
1475,Methyl salicylate,8.9638,90045-28-6,COC(=O)C1=CC=CC=C1O,,,https://doi.org/10.1016/j.jhazmat.2025.138206,alcohol,Oxygenated organics
1476,Methyl salicylate,8.963787827,90045-28-6,COC(=O)c1ccccc1O,,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1477,Methyl salicylate,8.963787827,90045-28-6,COC(=O)C1=CC=CC=C1O,,,https://doi.org/10.1002/jctb.4670,alcohol,Oxygenated organics
1478,Methyldisulfanylmethane,8.698970004,,CSSC,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1479,Methylsulfinylmethane,9.431363764,8070-53-9,C[S](C)=O,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1480,Metolachlor,9.4525,51218-45-2,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,,,https://doi.org/10.1016/j.jhazmat.2025.138323,alcohol,Oxygenated organics
1481,Metolachlor,9.4525,51218-45-2,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,,,https://doi.org/10.1016/j.jhazmat.2025.138090,alcohol,Oxygenated organics
1482,Metoprolol,10.0,37350-58-6,CC(C)NCC(O)COc1ccc(CCO)cc1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1483,Metoprolol,10.0,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,,,https://doi.org/10.1016/j.chemosphere.2023.138894,alcohol,Oxygenated organics
1484,Metoprolol,9.7084209,37350-58-6,COCCc1ccc(OCC(O)CNC(C)C)cc1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1485,Metoprolol,9.4378,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,,,https://doi.org/10.1016/j.jhazmat.2025.137949,alcohol,Oxygenated organics
1486,Metoprolol,9.7084,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,,,https://doi.org/10.1021/acs.est.6b05536,alcohol,Oxygenated organics
1487,Metoprolol,10.0,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,7,,https://doi.org/10.1007/s13762-016-1083-3,alcohol,Oxygenated organics
1488,Metoprolol,10.0,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,,,https://doi.org/10.1016/j.chemosphere.2023.138847,alcohol,Oxygenated organics
1489,Metoprolol,9.7084209,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,7,,https://doi.org/10.1021/acs.est.6b05536,alcohol,Oxygenated organics
1490,Metronidazole,9.6232,443-48-1,CC1=NC=C(N1CCO)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138222,alkane,Aliphatic hydrocarbons
1491,Metronidazole,9.437750563,443-48-1,Cc1ncc([N+](=O)[O-])n1CCO,7,,10.1016/j.chemosphere.2018.12.156,alkane,Aliphatic hydrocarbons
1492,Metronidazole,9.437750563,443-48-1,CC1=NC=C(N1CCO)[N+](=O)[O-],7,,?10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
1493,Metronidazole,9.437750563,13182-89-3,Cc1ncc(n1CCO)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1494,Mo(CN)84-,9.477121255, 17923-49-8,,,,NIST,alcohol,Oxygenated organics
1495,Monochloroacetonitrile,7.873901598,107-14-2,N#CCCl,6,,10.1016/j.chemosphere.2018.12.156,halogeneted,Halogenated organics
1496,Monochloroacetonitrile,7.873901598,107-14-2,N#CCCl,6,,https://doi.org/10.1016/j.cej.2017.03.042,halogeneted,Halogenated organics
1497,Monochloroacetonitrile,7.873901598,107-14-2,ClCC#N,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1498,Monofluoroacetic acid,9.7782,24312-44-5,C(C(=O)O)F,,,https://doi.org/10.1016/j.jhazmat.2025.138085,halogeneted,Halogenated organics
1499,Monofluoroacetic acid,6.531478917,24312-44-5,O=C(O)CF,,,10.1016/j.chemosphere.2018.12.156,halogeneted,Halogenated organics
1500,Monofluoroacetic acid,6.531478917,24312-44-5,OC(=O)CF,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1501,Monolinuron,9.77815125,1630-19-9,CN(C(=O)NC1=CC=C(C=C1)Cl)OC,7,,https://doi.org/10.1002/cphc.200500004,alcohol,Oxygenated organics
1502,Monolinuron,9.301,1630-19-9,CN(C(=O)NC1=CC=C(C=C1)Cl)OC,,,https://doi.org/10.1016/j.chemosphere.2023.138852,alcohol,Oxygenated organics
1503,Monolinuron,9.7782,1746–81–2,CN(C(=O)NC1=CC=C(C=C1)Cl)OC,,,http://dx.doi.org/10.4236/ajac.2014.58060,alcohol,Oxygenated organics
1504,Monolinuron,9.77815125,1630-19-9,CON(C)C(=O)Nc1ccc(Cl)cc1,7,24.85,10.1016/j.chemosphere.2018.12.156,amide,Nitrogen-containing organics
1505,Monuron,9.699,150–68–5,CN(C)C(=O)NC1=CC=C(C=C1)Cl,,,http://dx.doi.org/10.4236/ajac.2014.58060,halogeneted,Halogenated organics
1506,Monuron,9.699,150-68-5,CN(C)C(=O)NC1=CC=C(C=C1)Cl,,,https://doi.org/10.1016/j.chemosphere.2023.138836,halogeneted,Halogenated organics
1507,Monuron,9.698970004,150-68-5,CN(C)C(=O)Nc1ccc(Cl)cc1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1508,Monuron,9.698970004,150-68-5,CN(C)C(=O)NC1=CC=C(C=C1)Cl,7,,https://doi.org/10.1016/S0022-2860(00)00940-6,halogeneted,Halogenated organics
1509,Myrtenal,9.2672,564-94-3,CC1(C2CC=C(C1C2)C=O)C,,,https://doi.org/10.1016/j.jhazmat.2025.138060,alkane,Aliphatic hydrocarbons
1510,Myrtenal,9.149219113,18486-69-6,CC1(C)C2CC=C(C=O)C1C2,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
1511,Myrtenal,9.267171728,564-94-3,CC1(C)C2CC=C(C=O)C1C2,4,19.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1512,Myrtenal,9.267171728,564-94-3,CC1(C2CC=C(C1C2)C=O)C,4 .0,,https://doi.org/10.1023/A:1006340727148,alkane,Aliphatic hydrocarbons
1513,Myrtenal,8.982271233,564-94-3,CC1(C2CC=C(C1C2)C=O)C,3,,https://doi.org/10.1016/S1352-2310(03)00503-X,alkane,Aliphatic hydrocarbons
1514,"N,N,9-trimethylpurin-6-amine",9.602059991,61494-93-7,CN(C)c1ncnc2n(C)cnc12,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
1515,"N,N-DIMETHYL-4-NITROSOANILINE",9.361727836,1282489-71-7,CN(C)c1ccc(cc1)N=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1516,"N,N-diethyl-m-toluamide",8.278753601,134-62-3,CCN(CC)C(=O)c1cccc(C)c1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1517,"N,N-diethyl-m-toluamide",9.278753601,2728/5/6,CCN(CC)C(=O)c1cccc(C)c1,7,26.0,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1518,"N,N-diethyl-m-toluamide",9.278753601,2728/5/7,CCN(CC)C(=O)C1=CC=CC(=C1)C,7,,?10.1007/s13762-012-0081-3,alkane,Aliphatic hydrocarbons
1519,"N,N-diethyl-m-toluamide",8.977723605,2728/5/8,CCN(CC)C(=O)C1=CC=CC(=C1)C,7,,https://doi.org/10.1016/j.seppur.2018.02.055,alkane,Aliphatic hydrocarbons
1520,"N,N-diethyl-m-toluamide",9.2788,2728/5/4,CCN(CC)C(=O)C1=CC=CC(=C1)C,,,https://doi.org/10.1016/j.jhazmat.2025.137971,alkane,Aliphatic hydrocarbons
1521,"N,N-diethyl-m-toluamide",9.278753601,2728/5/5,CCN(CC)C(=O)c1cccc(C)c1,7,25.0,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1522,"N,N-dimethylnitrous amide",10.17609126,667402-77-9,CN(C)N=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1523,N-(4-aminophenyl)sulfonylacetamide,9.7782,5414-91-5,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.jhazmat.2025.138284,"sulfide, disulfide",Sulfur-containing organics
1524,N-(4-aminophenyl)sulfonylacetamide,9.7782,5414-91-5,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.jhazmat.2025.137914,"sulfide, disulfide",Sulfur-containing organics
1525,N-(4-aminophenyl)sulfonylacetamide,9.77815125,5414-91-5,CC(=O)N[S](=O)(=O)c1ccc(N)cc1,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1526,N-(4-aminophenyl)sulfonylacetamide,9.7782,5414-91-5,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.jhazmat.2025.138053,"sulfide, disulfide",Sulfur-containing organics
1527,N-(hydroxymethyl)prop-2-enamide,6.959041392,,OCNC(=O)C=C,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1528,N-(hydroxymethyl)prop-2-enamide,6.959,924-42-5,C=CC(=O)NCO,,,https://doi.org/10.1016/j.jhazmat.2025.138079,halogeneted,Halogenated organics
1529,N-(hydroxymethyl)prop-2-enamide,6.959,924-42-5,C=CC(=O)NCO,,,https://doi.org/10.1016/j.jhazmat.2025.138241,halogeneted,Halogenated organics
1530,N-(hydroxymethyl)prop-2-enamide,6.959,924-42-5,C=CC(=O)NCO,,,https://doi.org/10.1016/j.jhazmat.2025.138182,halogeneted,Halogenated organics
1531,N-(p-amylcinnamoyl) Anthranilic Acid,9.3997,110683–10–8,O=C(O)C1=CC=CC=C1NC(C=CC2=CC=C(CCCCC)C=C2)=O,,,https://doi.org/10.1016/j.chemosphere.2010.07.015,cyclo,Aromatic & PAHs
1532,N-Acetylcysteine,7.6498,18829-79-3,CC(=O)N[C@@H](CS)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138093,alkane,Aliphatic hydrocarbons
1533,N-Acetylcysteine,7.6498,18829-79-3,CC(=O)N[C@@H](CS)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138169,alkane,Aliphatic hydrocarbons
1534,N-Acetylcysteine,7.6498,18829-79-3,CC(=O)N[C@@H](CS)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138298,alkane,Aliphatic hydrocarbons
1535,N-Acetylglycine,7.9856,543-24-8,CC(=O)NCC(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138099,alkane,Aliphatic hydrocarbons
1536,N-Acetylglycine,7.9856,543-24-8,CC(=O)NCC(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138295,alkane,Aliphatic hydrocarbons
1537,N-Acetylglycylglycine,8.0647,27439-99-2,CC(=O)NCC(=O)NCC(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138097,alkane,Aliphatic hydrocarbons
1538,N-Acetylglycylglycine,8.0647,27439-99-2,CC(=O)NCC(=O)NCC(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138170,alkane,Aliphatic hydrocarbons
1539,N-Acetylglycylglycine,8.0647,27439-99-2,CC(=O)NCC(=O)NCC(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138305,alkane,Aliphatic hydrocarbons
1540,N-Methyladenosine,9.69019608,1867-73-8,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,7,,NIST,diol,Polyfunctional / highly functionalized
1541,N-Methylolacrylamide,8.301029996,924-42-5,C=CC(=O)NCO,,,NIST,halogeneted,Halogenated organics
1542,N-Methyltryptophan,9.4465,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138314,halogeneted,Halogenated organics
1543,N-Methyltryptophan,9.4465,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138172,halogeneted,Halogenated organics
1544,N-Nitrosodimethylamine,10.17609126,62-75-9,CN(C)N=O,,,NIST,halogeneted,Halogenated organics
1545,N-Phenylacetamide,9.556302501,1021324-88-8,CC(=O)Nc1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1546,N-tert-butyl-1-phenylmethanimine oxide,9.477121255,4745-47-5,CC(C)(C)[N+]([O-])=Cc1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1547,N3-,9.380211242,14343-69-2,,,,NIST,amine,Nitrogen-containing organics
1548,N3-,9.477121255,14343-69-2,,7,,NIST,amine,Nitrogen-containing organics
1549,"N6,N6,9-Trimethyladenine",9.602059991,3013-82-9,CN1C(N=CN=C2N(C)C)=C2N=C1,6,,NIST,halogeneted,Halogenated organics
1550,"N6,N6-Dimethyladenosine",9.591064607,2620-62-4,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,,,NIST,diol,Polyfunctional / highly functionalized
1551,NAPHTHALENE,9.462397998,1146-65-2,c1ccc2ccccc2c1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1552,NAPHTHALENE,9.4624,91-20-3,C1=CC=C2C=CC=CC2=C1,,,https://doi.org/10.1016/j.jhazmat.2025.137946,cyclo,Aromatic & PAHs
1553,NCS-,9.716003344,302-04-5,C(#N)[S-],7,,NIST,"sulfide, disulfide",Sulfur-containing organics
1554,NH4+,5.477121255,14798-03-9,[NH4+],7,,NIST,amine,Nitrogen-containing organics
1555,NITROUS ACID,8.204119983,583831-54-3,ON=O,,,https://doi.org/10.1021/acs.est.1c04326,amine,Nitrogen-containing organics
1556,NO2-,8.944482672,14797-65-0,N(=O)[O-],7,,NIST,amine,Nitrogen-containing organics
1557,NO2-,8.991226076,14797-65-0,N(=O)[O-],5.5,,NIST,amine,Nitrogen-containing organics
1558,NO3-,6.146128036,14797-55-8,[N+](=O)([O-])[O-],9,,NIST,amine,Nitrogen-containing organics
1559,NO3-,4.698970004,14797-55-8,[N+](=O)([O-])[O-],,,NIST,amine,Nitrogen-containing organics
1560,NO3-,6.322219295,14797-55-8,[N+](=O)([O-])[O-],7.5,,NIST,amine,Nitrogen-containing organics
1561,NO3-,5.041392685,14797-55-8,[N+](=O)([O-])[O-],1,,NIST,amine,Nitrogen-containing organics
1562,Naphthalene,9.462397998,91-20-3,C1=CC=C2C=CC=CC2=C1,3.5,,NIST,cyclo,Aromatic & PAHs
1563,"Naphthalene, 1-ethyl-",9.322219295,1127-76-0,CCC1=CC=CC2=CC=CC=C21,3.5,,NIST,cyclo,Aromatic & PAHs
1564,Naproxen,9.8129,22204-53-1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,,,https://doi.org/10.1016/j.chemosphere.2023.138888,alcohol,Oxygenated organics
1565,Naproxen,9.7513,22204-53-1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137915,alcohol,Oxygenated organics
1566,Naproxen,9.861534411,119166-66-4,COc1ccc2cc(ccc2c1)C(C)C(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1567,Naproxen,9.7513,22204–53–1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,,,https://doi.org/10.1021/acs.est.6b05536,alcohol,Oxygenated organics
1568,Naproxen,9.892651034,22204-53-1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,7,,https://doi.org/10.5004/dwt.2017.20943,alcohol,Oxygenated organics
1569,Naproxen,9.751279104,22204-53-1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,7,,10.1021/acs.est.6b05536,alcohol,Oxygenated organics
1570,Naproxen,9.751279104,22204-53-1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1571,Ni2+,4.698970004,14701-22-5,[Ni+2],0,,NIST,halogeneted,Halogenated organics
1572,Niacin,8.0043,59-67-6,C1=CC(=CN=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138171,halogeneted,Halogenated organics
1573,Nitric acid,6.431363764,7697-37-2,[N+](=O)(O)[O-],,,NIST,amine,Nitrogen-containing organics
1574,Nitrobenzene,6.0,98-95-3,C1=CC=C(C=C1)[N+](=O)[O-],7,,https://doi.org/10.1021/ja00443a030,halogeneted,Halogenated organics
1575,Nitrobenzene,6.0,98-95-3,O=[N+]([O-])c1ccccc1,7,,10.1002/chin.197714152,benzene,Aromatic & PAHs
1576,Nitrobenzene,6.0,89059-37-0,[O-][N+](=O)c1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1577,Nitrous acid,8.204119983,7782-77-6,N(=O)O,,,NIST,nitro,Nitrogen-containing organics
1578,Nortriptylene HCl,10.301,   894–71–3,CNCC/C=C1C2=C(C=CC=C2)CCC3=C\1C=CC=C3.Cl,,,   https://doi.org/10.1016/j.seppur.2018.02.055,cyclo,Aromatic & PAHs
1579,Nortriptylene HCl,10.30103,103548-49-8,CNCCC=C1c2ccccc2CCc2ccccc21.[H+],7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1580,Nortriptylene HCl,10.30103,103548-49-8,CNCC/C=C1C2=C(C=CC=C2)CCC3=C\1C=CC=C3.Cl,7,,https://doi.org/10.1016/j.seppur.2018.02.055,cyclo,Aromatic & PAHs
1581,NpO2+,8.84509804, 21057-99-8,,0,,NIST,phosphorus,Phosphorus-containing organics
1582,OCTAN-1-OL,8.505149978,16384-97-7,CCCCCCCCO,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1583,OH-,7.146128036,14280-30-9,[OH-],,,NIST,alcohol,Oxygenated organics
1584,OH-,7.919078092,14280-30-9,[OH-],11,,NIST,alcohol,Oxygenated organics
1585,OH-,7.86332286,14280-30-9,[OH-],,,NIST,alcohol,Oxygenated organics
1586,OH-,7.812913357,14280-30-9,[OH-],,,NIST,alcohol,Oxygenated organics
1587,OXEPANE,8.380211242,130868-43-8,C1CCCOCC1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1588,OXY(Oxytetracycline),9.025305865,35259-39-3,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)[C-]3C(=O)c4c([O-])cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,7,25.0,10.1016/j.envint.2018.12.043,halogeneted,Halogenated organics
1589,Ornidazole,9.378397901,2389060-45-9,Cc1ncc(n1CC(O)CCl)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1590,Ornidazole,9.5013,16773-42-5,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138237,alkane,Aliphatic hydrocarbons
1591,Ornidazole,9.5013,16773-42-5,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138324,alkane,Aliphatic hydrocarbons
1592,Ornidazole,9.530199698,16773-42-5,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,7,,10.1016/j.chemosphere.2018.12.156,alkane,Aliphatic hydrocarbons
1593,Ornidazole,9.378397901,16773-42-5,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],7,,?10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
1594,Oxalic,6.939519253,144-62-7,O=C(O)C(=O)O,4.5,25.0,10.1016/j.watres.2017.03.015,halogeneted,Halogenated organics
1595,Oxane,8.041392685,1342100-76-8,C1CCOCC1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1596,Oxcarbazepine,8.550228353,28721-07-5,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,7,,10.1021/acs.est.5b03078,benzene,Aromatic & PAHs
1597,Oxcarbazepine,8.550228353,28721-07-5,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,7,,https://doi.org/10.1016/j.seppur.2017.01.007,cyclo,Aromatic & PAHs
1598,Oxepane,8.380211242, 592-90-5,C1CCCOCC1,,,NIST,alcohol,Oxygenated organics
1599,Oxetane,8.041392685,1207175-19-6,C1COC1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1600,Oxetane,8.041392685,503-30-0,C1COC1,,,NIST,alcohol,Oxygenated organics
1601,Oxirane,8.049218023,24969-10-6,C1CO1,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1602,Oxolane,8.380211242,1100753-12-5,C1CCOC1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1603,Oxolane (Tetrahydrofuran),8.447158031,59727-71-8,Oc1ccccc1,,,10.1021/ie9002848,alcohol,Oxygenated organics
1604,Oxytetracycline,9.0253,79-57-2,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138062,diol,Polyfunctional / highly functionalized
1605,Oxytetracycline,9.0253,79-57-2,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138207,diol,Polyfunctional / highly functionalized
1606,Oxytetracycline,9.0253,79-57-2,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138253,diol,Polyfunctional / highly functionalized
1607,PHENOL,10.00432137,53379-77-4,Oc1ccccc1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1608,PROPANE,7.602059991,344239-80-1,CCC,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1609,Paracetamol,9.5563,103-90-2,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.chemosphere.2023.138869,alkane,Aliphatic hydrocarbons
