No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
152,"4,6-di-Chlororesorcinol",9.0,137-19-9,OC1=C(Cl)C=C(Cl)C(O)=C1,12,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
153,4-(2-Hydroxyethyl)phenol,8.52,501-94-0,C1=CC(=CC=C1CCO)O,,,https://doi.org/10.1016/j.jhazmat.2025.138080,halogeneted,Halogenated organics
154,4-(Dimethylamino)nitrosobenzene,8.72,138-89-6 ,CN(C)C1=CC=C(C=C1)N=O,,,NIST,halogeneted,Halogenated organics
155,4-Acetamidophenoxide ion,9.28,16958-94-4,CC(NC1=CC=C(O)C=C1)=O.[NaH],12.7,,NIST,alkane,Aliphatic hydrocarbons
156,4-Aminobenzenesulfonate,8.38,22484-64-6,C1=CC(=CC=C1N)S(=O)(=O)[O-],11,,https://doi.org/10.1021/es051236b,"sulfide, disulfide",Sulfur-containing organics
157,4-Aminobenzenesulfonate,7.94,22484-64-6,C1=CC(=CC=C1N)S(=O)(=O)[O-],11,,https://doi.org/10.1021/es051236b,"sulfide, disulfide",Sulfur-containing organics
158,4-Aminobenzenesulfonate,7.94,22484-64-6,C1=CC(=CC=C1N)S(=O)(=O)[O-],,,https://doi.org/10.1021/acs.est.6b00924,"sulfide, disulfide",Sulfur-containing organics
159,4-Aminobenzenesulfonate,8.38,22484-64-6,C1=CC(=CC=C1N)S(=O)(=O)[O-],,,https://doi.org/10.1021/es051236b,"sulfide, disulfide",Sulfur-containing organics
160,4-Aminobenzenesulfonate,7.94,22484-64-6,C1=CC(=CC=C1N)S(=O)(=O)[O-],11.8,,https://doi.org/10.1021/es051236b,"sulfide, disulfide",Sulfur-containing organics
161,4-Aminobenzoate,8.28,2906-28-7,C1=CC(=CC=C1C(=O)[O-])N,9,,https://doi.org/10.1002/etc.5620190605,halogeneted,Halogenated organics
162,4-Aminobenzoate,8.3,2906-28-7,C1=CC(=CC=C1C(=O)[O-])N,8.5,,https://doi.org/10.1007/BF02841982,halogeneted,Halogenated organics
163,4-Aminobenzoate,8.3,2906-28-7,C1=CC(=CC=C1C(=O)[O-])N,8.5,,NIST,halogeneted,Halogenated organics
164,4-Bromoaniline,8.58,106-40-1,C1=CC(=CC=C1N)Br,8.5,,https://doi.org/10.1007/BF02841982,halogeneted,Halogenated organics
165,4-Bromoaniline,8.46,106-40-1,C1=CC(=CC=C1N)Br,,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
166,4-Bromoaniline,8.58,106-40-1,C1=CC(=CC=C1N)Br,,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
167,4-Bromophenol,8.26,106-41-2,C1=CC(=CC=C1O)Br,,,10.1007/s11356-016-6561-0,halogeneted,Halogenated organics
168,4-Bromophenol,8.26,106-41-2,C1=CC(=CC=C1O)Br,12.2,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
169,4-Bromophenolate,7.72,7003-65-8,C1=CC(=CC=C1[O-])Br,,,https://doi.org/10.1039/C6EM00580B,halogeneted,Halogenated organics
170,4-Bromophenolate,8.26,7003-65-8,C1=CC(=CC=C1[O-])Br,12.2,,https://doi.org/10.1080/09553007714550691,halogeneted,Halogenated organics
171,4-Bromophenolate,8.26,7003-65-8,C1=CC(=CC=C1[O-])Br,12.2,,NIST,halogeneted,Halogenated organics
172,4-Carboxyphenol,7.97,99-96-7,C1=CC(=CC=C1C(=O)O)O,,,https://doi.org/10.1039/C6EM00580B,halogeneted,Halogenated organics
173,4-Carboxyphenolate,9.21,456-23-5,C1=CC(=CC=C1C(=O)O)[O-],,,https://doi.org/10.1039/C6EM00580B,halogeneted,Halogenated organics
174,4-Carboxyphenolate,7.9,456-23-5,C1=CC(=CC=C1C(=O)O)[O-],,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
175,4-Carboxyphenolate,8.02,456-23-5,C1=CC(=CC=C1C(=O)O)[O-],11.8,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
176,4-Carboxyphenolate,7.9,456-23-5,C1=CC(=CC=C1C(=O)O)[O-],,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
177,4-Chloroaniline,8.79,106-47-8,C1=CC(=CC=C1N)Cl,,,https://doi.org/10.1016/j.watres.2021.117867,halogeneted,Halogenated organics
178,4-Chloroaniline,8.71,106-47-8,C1=CC(=CC=C1N)Cl,,,https://doi.org/10.1039/C3EM00479A,halogeneted,Halogenated organics
179,4-Chloroaniline,8.63,106-47-8,C1=CC(=CC=C1N)Cl,8.5,,https://doi.org/10.1007/BF02841982,halogeneted,Halogenated organics
180,4-Chloroaniline,8.69,106-47-8,C1=CC(=CC=C1N)Cl,8.5–11.0,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
181,4-Chloroaniline,8.63,106-47-8,C1=CC(=CC=C1N)Cl,8.5,,NIST,halogeneted,Halogenated organics
182,4-Chloroaniline,8.79,106-47-8,C1=CC(=CC=C1N)Cl,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
183,4-Chloroaniline,8.63,106-47-8,C1=CC(=CC=C1N)Cl,9,,https://doi.org/10.1002/etc.5620190605,halogeneted,Halogenated organics
184,4-Chloroaniline,8.63,106-47-8,C1=CC(=CC=C1N)Cl,,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
185,4-Chlorobenzoate,7.11,1974/11/3,ClC1=CC=C(C(O)=O)C=C1,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,cyclo,Aromatic & PAHs
186,4-Chlorophenol,8.28,106-48-9,C1=CC(=CC=C1O)Cl,,,10.1007/s11356-016-6561-0,halogeneted,Halogenated organics
187,4-Chlorophenol,8.54,106-48-9,C1=CC(=CC=C1O)Cl,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
188,4-Chlorophenol,8.28,106-48-9,C1=CC(=CC=C1O)Cl,12.2,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
189,4-Chlorophenol,8.43,106-48-9,C1=CC(=CC=C1O)Cl,11.0–12.2,,https://doi.org/10.1002/kin.550230606,halogeneted,Halogenated organics
190,4-Chlorophenoxide,8.43,24573-38-4,ClC1=CC=C([O-])C=C1,,,https://doi.org/10.1039/C6EM00580B,cyclo,Aromatic & PAHs
191,4-Chlorophenoxide,8.43,24573-38-4,ClC1=CC=C([O-])C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
192,4-Chlorophenoxide,8.28,24573-38-4,ClC1=CC=C([O-])C=C1,12.2,,https://doi.org/10.1080/09553007714550691,cyclo,Aromatic & PAHs
193,4-Chlorophenoxide,8.28,24573-38-4,ClC1=CC=C([O-])C=C1,12.2,,NIST,cyclo,Aromatic & PAHs
194,4-Chlorophenoxide,8.54,24573-38-4,ClC1=CC=C([O-])C=C1,11.8,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
195,4-Chlorophenoxide,8.28,24573-38-4,ClC1=CC=C([O-])C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
196,4-Cyanoaniline,8.08,873-74-5,C1=CC(=CC=C1C#N)N,,,https://doi.org/10.1039/C3EM00479A,halogeneted,Halogenated organics
197,4-Cyanoaniline,8.26,873-74-5,C1=CC(=CC=C1C#N)N,,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
198,4-Cyanoaniline,8.08,873-74-5,C1=CC(=CC=C1C#N)N,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
199,4-Cyanophenol,7.84,767-00-0,C1=CC(=CC=C1C#N)O,11.4,,https://doi.org/10.1002/kin.550230606,halogeneted,Halogenated organics
200,4-Cyanophenol,7.6,767-00-0,C1=CC(=CC=C1C#N)O,,,https://doi.org/10.1016/j.watres.2015.01.011,halogeneted,Halogenated organics
201,4-Cyanophenol,7.6,767-00-0,C1=CC(=CC=C1C#N)O,11,,https://doi.org/10.1002/kin.550230606,halogeneted,Halogenated organics
202,4-Cyanophenol,7.74,767-00-0,C1=CC(=CC=C1C#N)O,11.0–11.4,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
203,4-cyanoaniline,8.08,873-74-5,C1=CC(=CC=C1C#N)N,,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
204,4-cyanoaniline,8.46,873-74-5,C1=CC(=CC=C1C#N)N,,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
205,4-cyanoaniline,8.08,873-74-5,C1=CC(=CC=C1C#N)N,11.8,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
206,4-cyanoaniline,8.26,873-74-5,C1=CC(=CC=C1C#N)N,,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
207,4-Cyanophenolate ion,8.92,14609-76-8,N#CC1=CC=C([O-])C=C1,,,https://doi.org/10.1039/C6EM00580B,cyclo,Aromatic & PAHs
208,4-Cyanophenolate ion,7.74,14609-76-8,N#CC1=CC=C([O-])C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
209,4-Cyanophenolate ion,7.6,14609-76-8,N#CC1=CC=C([O-])C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
210,4-Cyanophenolate ion,7.6,14609-76-8,N#CC1=CC=C([O-])C=C1,11.8,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
211,4-Cyanophenolate ion,7.81,14609-76-8,N#CC1=CC=C([O-])C=C1,,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
212,4-Cyanophenolate ion,7.81,14609-76-8,N#CC1=CC=C([O-])C=C1,11.4,,NIST,cyclo,Aromatic & PAHs
213,4-Fluoroaniline,8.79,371-40-4,C1=CC(=CC=C1N)F,8.5,,https://doi.org/10.1007/BF02841982,halogeneted,Halogenated organics
214,4-Fluoroaniline,8.79,371-40-4,C1=CC(=CC=C1N)F,8.5,,NIST,halogeneted,Halogenated organics
215,"4-Hydroxy-2,2,6,6-tetramethylpiperidine-1-oxyl",8.6,2226-96-2,CC1(CC(CC(N1[O])(C)C)O)C,10,,https://doi.org/10.1021/tx0342363,alkane,Aliphatic hydrocarbons
216,4-Hydroxy-3-methoxybenzaldehyde,8.07,121-33-5,COC1=C(C=CC(=C1)C=O)O,,,https://doi.org/10.1039/C6EM00580B,diol,Polyfunctional / highly functionalized
217,4-Hydroxy-phenylacetate,8.78,156-38-7,O=C(O)CC1=CC=C(O)C=C1,11,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
218,4-Hydroxy-phenylacetate,8.78,156-38-7,O=C(O)CC1=CC=C(O)C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
219,4-Hydroxybenzoate,8.0,178042-54-1,C1=CC(=CC=C1C(=O)O)O,,,https://doi.org/10.1016/j.crci.2008.09.024,halogeneted,Halogenated organics
220,4-Hydroxybenzoate,7.95,178042-54-1,C1=CC(=CC=C1C(=O)O)O,12.2,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
221,4-Hydroxybenzoate,7.9,178042-54-1,C1=CC(=CC=C1C(=O)O)O,12.2,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
222,4-Hydroxybenzoate,8.02,178042-54-1,C1=CC(=CC=C1C(=O)O)O,,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
223,4-Hydroxybenzoate ion,7.9,456-23-5,C1=CC(=CC=C1C(=O)O)[O-],12.2,,NIST,halogeneted,Halogenated organics
224,4-hydroxybenzoate ion,7.9,456-23-5,C1=CC(=CC=C1C(=O)O)[O-],12.2,,https://doi.org/10.1080/09553007714550691,halogeneted,Halogenated organics
225,4-Hydroxybenzoic acid,8.19,99-96-7,C1=CC(=CC=C1C(=O)O)O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,halogeneted,Halogenated organics
226,4-Hydroxybenzoic acid,6.43,99-96-7,C1=CC(=CC=C1C(=O)O)O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,halogeneted,Halogenated organics
227,4-Hydroxyphenylacetate,8.78,114-75-0,CC(=O)OC1=CC=C(C=C1)O,,,https://doi.org/10.1039/C6EM00580B,alcohol,Oxygenated organics
228,4-Hydroxyphenylacetate,8.78,114-75-0,CC(=O)OC1=CC=C(C=C1)O,11.8,,https://doi.org/10.1021/es051236b,alcohol,Oxygenated organics
229,4-Isobutylacetophenone,5.0,38861-78-8,CC(C)CC1=CC=C(C=C1)C(=O)C,,,https://doi.org/10.1016/j.jhazmat.2025.137972,alkane,Aliphatic hydrocarbons
230,4-Methoxyaniline,9.28,104-94-9,COC1=CC=C(C=C1)N,9,,https://doi.org/10.1002/etc.5620190605,alcohol,Oxygenated organics
231,4-methoxyaniline,9.41,104-94-9,COC1=CC=C(C=C1)N,,,https://doi.org/10.1021/acs.est.6b00924,alcohol,Oxygenated organics
232,4-Methoxybenzoic acid,6.44,100-09-4,COC1=CC=C(C=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138036,alcohol,Oxygenated organics
233,4-Methoxyphenate,8.72,29368-59-0 ,COC1=CC=C([O-])C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,alcohol,Oxygenated organics
234,4-Methoxyphenol,9.04,150-76-5,COC1=CC=C(C=C1)O,12,,https://doi.org/10.1081/WCT-120018615,alcohol,Oxygenated organics
235,4-Methoxyphenol,9.26,150-76-5,COC1=CC=C(C=C1)O,11.0–12.0,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
236,4-Methoxyphenol,8.11,150-76-5,COC1=CC=C(C=C1)O,11.4,,https://doi.org/10.1002/kin.550230606,alcohol,Oxygenated organics
237,4-Methoxyphenol,9.49,150-76-5,COC1=CC=C(C=C1)O,11,,https://doi.org/10.1002/kin.550230606,alcohol,Oxygenated organics
238,4-Methoxyphenol,9.04,150-76-5,COC1=CC=C(C=C1)O,12,,https://doi.org/10.1002/kin.550230606,alcohol,Oxygenated organics
239,4-Methoxyphenolate,9.26,29368-59-0,COC1=CC=C(C=C1)[O-],,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
240,4-Methoxyphenolate,8.26,29368-59-0,COC1=CC=C(C=C1)[O-],,,https://doi.org/10.1039/C6EM00580B,alcohol,Oxygenated organics
241,4-Methylaniline,8.96,106-49-0,CC1=CC=C(C=C1)N,8.5,,https://doi.org/10.1007/BF02841982,alkane,Aliphatic hydrocarbons
242,4-Methylaniline,8.96,106-49-0,CC1=CC=C(C=C1)N,9,,https://doi.org/10.1002/etc.5620190605,alkane,Aliphatic hydrocarbons
243,4-Methylaniline,9.01,106-49-0,CC1=CC=C(C=C1)N,,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
244,4-Methylaniline,9.0,106-49-0,CC1=CC=C(C=C1)N,8.5–11.0,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
245,4-Methylaniline,9.06,106-49-0,CC1=CC=C(C=C1)N,11,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
246,4-Methylaniline,9.06,106-49-0,CC1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.chemosphere.2023.138793,alkane,Aliphatic hydrocarbons
247,4-Methylaniline,8.96,106-49-0,CC1=CC=C(C=C1)N,8.5,,NIST,alkane,Aliphatic hydrocarbons
248,4-Methylaniline,9.09,106-49-0,CC1=CC=C(C=C1)N,,,https://doi.org/10.1021/acs.est.6b00924,alkane,Aliphatic hydrocarbons
249,4-Methylaniline,9.06,106-49-0,CC1=CC=C(C=C1)N,11.8,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
250,4-Methylanisole,5.99,104-93-8,CC1=CC=C(C=C1)OC,,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
251,4-Methylanisole,5.99,104-93-8,CC1=CC=C(C=C1)OC,9,,https://doi.org/10.1002/(SICI)1521-401X(199907)27:4%3C214::AID-AHEH214%3E3.0.CO;2-6,alcohol,Oxygenated organics
252,4-Methylbenzoic acid,6.98,99-94-5,CC1=CC=C(C=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138029,alkane,Aliphatic hydrocarbons
253,4-Methylphenate,8.68,22113-51-5,CC(C=C1)=CC=C1[O-],,,https://doi.org/10.1016/j.chemosphere.2023.138793,alkane,Aliphatic hydrocarbons
254,4-Methylphenol,8.85,106-44-5,CC1=CC=C(C=C1)O,10.3,,https://doi.org/10.1081/WCT-120018615,alkane,Aliphatic hydrocarbons
255,4-Methylphenol,8.18,106-44-5,CC1=CC=C(C=C1)O,8.3,,https://doi.org/10.1081/WCT-120018615,alkane,Aliphatic hydrocarbons
256,4-Methylphenol,8.4,106-44-5,CC1=CC=C(C=C1)O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
257,4-Methylphenol,9.08,106-44-5,CC1=CC=C(C=C1)O,12.1,,https://doi.org/10.1081/WCT-120018615,alkane,Aliphatic hydrocarbons
258,4-Methylphenol,9.04,106-44-5,CC1=CC=C(C=C1)O,11,,https://doi.org/10.1081/WCT-120018615,alkane,Aliphatic hydrocarbons
259,4-Methylphenol,8.11,106-44-5,CC1=CC=C(C=C1)O,8,,https://doi.org/10.1016/j.watres.2021.117867,alkane,Aliphatic hydrocarbons
260,4-Methylphenol,9.06,106-44-5,CC1=CC=C(C=C1)O,11.0–12.1,,https://doi.org/10.1002/kin.550230606,alkane,Aliphatic hydrocarbons
261,4-Methylphenol,8.18,106-44-5,CC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
262,4-Methylphenol,8.4,106-44-5,CC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.138088,alkane,Aliphatic hydrocarbons
263,4-Methylphenolate,9.06,22113-51-5,CC1=CC=C(C=C1)[O-],,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
264,4-Methylphenolate,7.9,22113-51-5,CC1=CC=C(C=C1)[O-],,,https://doi.org/10.1039/C6EM00580B,alkane,Aliphatic hydrocarbons
265,4-Methylphenolate,8.68,22113-51-5,CC1=CC=C(C=C1)[O-],12.2,,10.1080/09553007714550691,alkane,Aliphatic hydrocarbons
266,4-Methylphenolate,8.68,22113-51-5,CC1=CC=C(C=C1)[O-],12.2,,NIST,alkane,Aliphatic hydrocarbons
267,4-Methylphenolate,9.08,22113-51-5,CC1=CC=C(C=C1)[O-],11.8,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
268,4-Methylphenolate,8.68,22113-51-5,CC1=CC=C(C=C1)[O-],,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
269,4-Methylpyridine N-oxide,4.0,1003-67-4,CC1=CC=[N+](C=C1)[O-],10,,https://doi.org/10.1021/tx050271t,alkane,Aliphatic hydrocarbons
270,4-Nitroaniline,7.86,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],9,,https://doi.org/10.1002/etc.5620190605,halogeneted,Halogenated organics
271,4-Nitroaniline,7.86,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],8.5,,https://doi.org/10.1007/BF02841982,halogeneted,Halogenated organics
272,4-Nitroaniline,7.83,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],,,https://doi.org/10.1039/C3EM00479A,halogeneted,Halogenated organics
273,4-Nitroaniline,7.89,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
274,4-Nitroaniline,7.8,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
275,4-Nitroaniline,7.85,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],8.5-11,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
276,4-Nitroaniline,7.78,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
277,4-Nitroaniline,7.8,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
278,4-Nitroaniline,7.93,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
279,4-Nitroaniline,7.89,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
280,4-Nitroaniline,7.8,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],11.8,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
281,4-Nitroaniline,7.86,100-01-6,C1=CC(=CC=C1N)[N+](=O)[O-],,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
282,4-Nitrophenol,7.68,100-02-7,C1=CC(=CC=C1[N+](=O)[O-])O,,,https://doi.org/10.1016/j.jhazmat.2024.135538,halogeneted,Halogenated organics
283,4-Nitrophenol,7.68,100-02-7,C1=CC(=CC=C1[N+](=O)[O-])O,12.2,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
284,4-Nitrophenoxide,7.68,14609-74-6,C1=CC(=CC=C1[N+](=O)[O-])[O-],12.2,,NIST,halogeneted,Halogenated organics
285,4-Nitrophenoxide,7.68,14609-74-6,C1=CC(=CC=C1[N+](=O)[O-])[O-],12.2,,10.1080/09553007714550691,halogeneted,Halogenated organics
286,"4-Oxo-2,2,6,6-tetramethylpiperidine-1-oxyl",8.68,2896-70-0,CC1(CC(=O)CC(N1[O])(C)C)C,10,,https://doi.org/10.1021/tx0342363,alkane,Aliphatic hydrocarbons
287,4-aminobenzoic acid,8.3,150-13-0,C1=CC(=CC=C1C(=O)O)N,,,https://doi.org/10.1021/acs.est.6b00924,halogeneted,Halogenated organics
288,4-chlorobenzoic acid,7.11,1173019-28-7,C1=CC(=CC=C1C(=O)O)Cl,,,https://doi.org/10.1016/j.cej.2014.05.088,halogeneted,Halogenated organics
289,4-ethylaniline,8.88,589-16-2,CCC1=CC=C(C=C1)N,,,https://doi.org/10.1021/acs.est.6b00924,alkane,Aliphatic hydrocarbons
290,4-methoxyphenoxide,8.72,29368-59-0,COC1=CC=C([O-])C=C1,,,https://doi.org/10.1021/es051236b,alcohol,Oxygenated organics
291,4-methoxyphenoxide,9.49,29368-59-0,COC1=CC=C([O-])C=C1,11.8,,https://doi.org/10.1021/es051236b,alcohol,Oxygenated organics
292,4-methoxyphenoxide,9.11,29368-59-0,COC1=CC=C([O-])C=C1,,,https://doi.org/10.1021/es051236b,alcohol,Oxygenated organics
293,4-methoxyphenoxide,8.72,29368-59-0,COC1=CC=C([O-])C=C1,12.2,,10.1080/09553007714550691,alcohol,Oxygenated organics
294,"5,5-Dimethyl-1-pyrroline-N-oxide",6.4,3317-61-1,CC1(CCC=[N+]1[O-])C,,,https://doi.org/10.1074/jbc.M406929200,alkane,Aliphatic hydrocarbons
295,"5,5-Dimethyl-1-pyrroline-N-oxide",6.4,3317-61-1,CC1(CCC=[N+]1[O-])C,,,https://doi.org/10.1016/j.freeradbiomed.2007.08.002,alkane,Aliphatic hydrocarbons
296,"5,5-Dimethyl-1-pyrroline-N-oxide",6.43,3317-61-1,CC1(CCC=[N+]1[O-])C,7.4,,https://doi.org/10.1021/tx049747j,alkane,Aliphatic hydrocarbons
297,"5,8-dihydroxynaphthalene-1,4-dione",8.71,475-38-7,C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,cyclo,Aromatic & PAHs
298,5-(benzylselanyl) pentanoic acid,8.88,7370-56-1,O=C(O)CCCC[Se]CC1=CC=CC=C1,7,,https://doi.org/10.1039/D3NJ04487D,"sulfide, disulfide",Sulfur-containing organics
299,5-(phenylselanyl) pentanoic acid,8.04,66241-82-5,O=C(O)CCCC[Se]C1=CC=CC=C1,7,,https://doi.org/10.1039/D3NJ04487D,"sulfide, disulfide",Sulfur-containing organics
300,5-Methyluracil,4.0,65-71-4,CC1=CNC(=O)NC1=O,7,,NIST,cyclo,Aromatic & PAHs
301,"5-methyl-1H-pyrimidine-2,4-dione",4.94,28806-14-6,CC1=CNC(=O)NC1=O,,,https://doi.org/10.1016/j.jhazmat.2025.137979,cyclo,Aromatic & PAHs
302,"6-Hydroxy-2,5,7,8-tetramethylchroman-2-methanol",9.34,69427-83-4,O=C(O)CCCC[Se]C1=CC=CC=C1,11.2,,NIST,"sulfide, disulfide",Sulfur-containing organics
303,4-Methoxy-6-tert-butylphenol,9.0,121-00-6,CC(C)(C)C1=C(C=CC(=C1)OC)O,12,,https://doi.org/10.1081/WCT-120018615,alcohol,Oxygenated organics
304,6-aminopenicillanic acid,5.63,551-16-6,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
305,6-aminopenicillanic acid,7.08,551-16-6,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
306,6-aminophenalen-1-one,8.62,70402-14-1,C1=CC2=C(C=CC3=C2C(=C1)C(=O)C=C3)N,,,https://doi.org/10.1016/j.jhazmat.2025.137991,halogeneted,Halogenated organics
307,"6-hydroxy-2-hydroxymethyl-2,5,7,8-tetramethylchromane",9.34,79907-49-6,OC1=C(C)C(CCC(C)(CO)O2)=C2C(C)=C1C,11.2,,https://doi.org/10.1515/9783110866537.109,alcohol,Oxygenated organics
308,"6-methyl-1H-pyrimidine-2,4-dione",4.73,626-48-2,CC1=CC(=O)NC(=O)N1,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
309,"6-methyl-1H-pyrimidine-2,4-dione",4.73,626-48-2,CC1=CC(=O)NC(=O)N1,,,https://doi.org/10.1016/j.jhazmat.2025.137974,alkane,Aliphatic hydrocarbons
310,"6-methyl-1H-pyrimidine-2,4-dione",4.73,626-48-2,CC1=CC(=O)NC(=O)N1,,,https://doi.org/10.1016/j.jhazmat.2025.138153,alkane,Aliphatic hydrocarbons
311,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",6.97,1088-56-8,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C,,,https://doi.org/10.1016/j.jhazmat.2025.138157,alkane,Aliphatic hydrocarbons
312,7H-purin-6-amine,8.53,97908-71-9,C1=NC2=NC=NC(=C2N1)N,,,https://doi.org/10.1016/j.jhazmat.2025.138161,halogeneted,Halogenated organics
313,8-oxo-dG,8.89,88847-89-6,C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O,7.5,,https://doi.org/10.1002/cbic.200800105,diol,Polyfunctional / highly functionalized
314,8-oxo-dG,8.9,88847-89-6,C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O,,,https://doi.org/10.1074/jbc.M101131200,diol,Polyfunctional / highly functionalized
